C00006556 144078-18-2 Azobechalcone A C31H26O8 526.16276781 
C00006557 89945-88-0 Brackenin C30H26O8 514.16276781 
C00006558 119264-65-2 Mbamichalcone C30H26O8 514.16276781 
C00006559 122621-92-5 Isombamichalcone C30H26O8 514.16276781 
C00006560 133813-45-3 Lophirone F C30H24O9 528.14203237 
C00006561 133813-46-4 Lophirone G C30H24O9 528.14203237 
C00006568 155969-77-0 Hexaspermone A C34H30O10 598.18389718 
C00006569 155969-78-1 Hexaspermone B C34H30O10 598.18389718 
C00006570 155969-79-2 Hexaspermone C C33H28O10 584.16824712 
C00006577 133738-49-5 Mucronulatol-(4->6)-naringenin C32H28O10 572.16824712 
C00006582 115321-26-1 Candenatone C32H26O7 522.16785319 
C00006584 152246-61-2 Diphysin C30H22O10 542.12129692 
C00006587 110383-39-6 Lophirone A C30H22O8 510.13146768 
C00006588 140670-88-8 Calodenone C31H24O8 524.14711774 
C00006589 93413-00-4 Chamaechromone C30H22O10 542.12129692 
C00006595 122585-40-4 Lophirachalcone || Lophirochalcone C60H48O15 1008.29932087 
C00006596 144126-00-1 Isolophirachalcone C60H48O15 1008.29932087 
C00006597 146029-63-2 Bosistoabiflavanone dimer C38H36O10 652.23084737 
C00006598 152246-59-8 Pentagrametin C33H24O12 612.12677623 
C00006599 152246-60-1 Trianguletin C34H30O10 598.18389718 
C00006605 117458-38-5 Cordigol C30H24O9 528.14203237 
C00006609 107882-40-6 Podoverine C C36H30O14 686.16355567 
C00006610 1151-98-0 Apigeninidin C15H11O4 255.06573384 
C00006613 25041-66-1 Aurantinidin || 6-Hydroxypelargonidin C15H11O6 287.05556308 
C00006620 19045-96-6 Gesnerin C21H21O9 417.11855727 
C00006621 53948-06-4 Apigeninidin 7-glucoside C21H21O9 417.11855727 
C00006622 53948-04-2 Apigeninidin 5,7-diglucoside C27H31O14 579.1713807 
C00006627 33569-08-3 Pelargonidin 3-arabinoside C20H19O9 403.10290721 
C00006628 77974-80-2 Taccalin C20H19O9 403.10290721 
C00006629 574-57-2 Fragarin C21H21O10 433.11347189 
C00006630 18466-51-8 Callistephin || Pelargonidin 3-O-beta-D-glucopyranoside C21H21O10 433.11347189 
C00006631 56190-03-5 Pelargonidin 3-rhamnoside C21H21O9 417.11855727 
C00006633 345306-89-0 Pelargonidin 3-lathyroside C26H29O14 565.15573064 
C00006634 54594-31-9 Pelargonidin 3-robinobioside C27H31O14 579.1713807 
C00006635  Pelargonidin 3-sambubioside C26H29O14 565.15573064 
C00006636 34365-81-6 Pelargonidin 3-sophoroside C27H31O15 595.16629532 
C00006637 103102-91-6 Pelargonidin 3-gentiobioside C27H31O15 595.16629532 
C00006638 118964-12-8 Pelargonidin 3-neohesperidoside || Pelargonidin 3-(2-rhamnosylglucoside) C27H31O14 579.1713807 
C00006639 33978-17-5 Pelargonidin 3-rutinoside C27H31O14 579.1713807 
C00006640  Pelargonidin 3-galactoside-5-glucoside C27H31O15 595.16629532 
C00006641 53925-32-9 Pelargonidin 3-rhamnoside-5-glucoside C27H31O14 579.1713807 
C00006642  Pelargonidin 3-gentiotrioside C33H41O20 757.21911875 
C00006643  Pelargonidin 3-(2G-xylosylrutinoside) C32H39O18 711.21363945 
C00006644  Pelargonidin 3-(2G-glucosylrutinoside) C33H41O19 741.22420413 
C00006645  Pelargonidin 3-robinobioside-5-glucoside C33H41O19 741.22420413 
C00006646  Pelargonidin 3-sambubioside-5-glucoside C32H39O19 727.20855407 
C00006647 75093-88-8 Rubrobrassicin || Pelargonidin-3-sophoroside-5-glucoside C33H41O20 757.21911875 
C00006648 62058-43-9 Pelargonidin 3-rutinoside-5-glucoside C33H41O19 741.22420413 
C00006649 86279-08-5 Pelargonidin 3-sophoroside-7-glucoside C33H41O20 757.21911875 
C00006753 131400-98-1 Apigeninidin 5-(5''-caffeylarabinoside) C29H25O11 549.13968664 
C00006754 138590-96-2 Pelargonidin 3-(6''-acetylglucoside) C23H23O11 475.12403658 
C00006755 165070-68-8 Pelargonidin 3-(6''-malonylglucoside) C24H23O13 519.11386582 
C00006756  Pelargonidin 3-p-coumarylglucoside C30H27O12 579.15025133 
C00006757  Pelargonidin 3-(6''-caffeylglucoside) C30H27O13 595.14516595 
C00006758  Pelargonidin 3-[6-(3-glucosylcaffeyl) glucoside] C36H37O18 757.19798938 
C00006759 79504-28-2 Palargonidin 3-(6''-malonylsophoroside) C30H33O18 681.16668925 
C00006760  Pelargonidin 3-(4'''-p-coumarylrutinoside) C36H37O16 725.20816014 
C00006761  Pelargonidin 3-(6''-acetylglucoside)-5-glucoside C29H33O16 637.17686001 
C00006762 170660-30-7 Pelargonidin 3-glucoside-5-(6''-acetylglucoside) C29H33O16 637.17686001 
C00006763 98064-03-0 Pelargonidin 3-(6''-malonylglucoside)-5-glucoside C30H33O18 681.16668925 
C00006764 167774-88-1 Pelargonidin 3-glucoside-5-(6'''-malonylglucoside) C30H33O18 681.16668925 
C00006765  Pelargonidin 3-(6''-succinylglucoside)-5-glucoside C31H35O18 695.18233932 
C00006766 167936-45-0 Bisdemalonylmonardaein C36H37O17 741.20307476 
C00006767 128508-44-1 Bisdemalonylsalvianin C36H37O18 757.19798938 
C00006768 154850-21-2 Pelargonidin 3-[6-(3-glucosylcaffeyl)glucoside]-5-glucoside C42H47O23 919.25081281 
C00006769 168647-43-6 Pelargonidin 3-(6''-ferulylglucoside)-5-glucoside C37H39O18 771.21363945 
C00006770 161992-99-0 Pelargonidin 3,5-di-(6-acetylglucoside) C31H35O17 679.1874247 
C00006771 161993-00-6 Pelargonidin 3-(6''-malonylglucoside)-5-(6'''-acetylglucoside) C32H35O19 723.17725394 
C00006772 168647-44-7 Pelargonidin 3-(6''-p-coumarylglucoside)-5-(6'''-acetylglucoside) C38H39O18 783.21363945 
C00006773 167774-89-2 Pelargonidin 3-(6''-p-coumarylglucoside)-5-(4'''-malonylglucoside) C39H39O20 827.20346869 
C00006774 101205-00-9 Monodemalonylmonardaein C39H39O20 827.20346869 
C00006775 128508-43-0 Monodemalonylsalvianin C39H39O21 843.19838331 
C00006776 168647-45-8 Palargonidin 3-(6''-ferulylglucoside)-5-(6'''-malonylglucoside) C40H41O21 857.21403338 
C00006777 144606-89-3 Monardaein C42H41O23 913.20386262 
C00006778 128508-42-9 Salvianin C42H41O24 929.19877724 
C00006779 165070-67-7 Pelargonidin 3-(6''-malonylglucoside)-7-(6'''-caffeylglucoside) C39H39O21 843.19838331 
C00006780 175738-01-9 Pelargonidin 3-(6''-p-coumarylsambubioside)-5-(6'''-malonylglucoside) C44H47O24 959.24572743 
C00006781 175738-00-8 Pelargonidin 3-(6''-ferulylsambubioside)-5-(6'''-malonylglucoside) C45H49O25 989.25629212 
C00006782 175738-03-1 Pelargonidin 3-(6''-p-coumaryl-2'''-sinapylsambubioside)-5-glucoside C52H55O25 1079.30324231 
C00006783 175738-02-0 Pelargonidin 3-(6''-ferulyl-2'''-sinapylsambubioside)-5-glucoside C53H57O26 1109.313807 
C00006784 175737-99-2 Pelargonidin 3-(6''-p-coumaryl-2'''-sinapyl-sambubioside)-5-(6-malonylglucoside) C55H57O28 1165.30363624 
C00006785 175737-97-0 Pelargonidin 3-(6'',2'''-diferulylsambubioside)-5-(6-malonylglucoside) C55H57O28 1165.30363624 
C00006786 175737-98-1 Pelargonidin 3-(6''-ferulyl-2'''-sinapylsambubioside)-5-(6-malonylglucoside) C56H59O29 1195.31420093 
C00006787 140614-88-6 Pelargonidin 3-(6''-caffeylsophoroside)-5-glucoside || Pelargonidin 3-O-(6-O-(trans-caffeyl)-2-O-(beta-D-glucopyranosyl)-beta-D-glucopyranoside)-5-O-(beta-D-glucopyranoside) C42H47O23 919.25081281 
C00006788  Pelargonidin 3-[6'''-(3-glucosylcaffeyl)sophoroside]-5-glucoside C48H57O28 1081.30363624 
C00006789 202335-29-3 Pelargonidin 3-(4'''-p-coumarylrutinoside)-5-glucoside C42H47O21 887.26098357 
C00006790 157526-28-8 Pelargonidin 5-galactoside C21H21O10 433.11347189 
C00006800 56767-17-0 Hyacinthin || Cyanidin 3-(6-O-p-coumarylglucoside) C30H27O13 595.14516595 
C00006802 162972-64-7 Cyanidin 3-(6''-p-coumarylsambubioside) C35H35O17 727.1874247 
C00006805  Cyanidin 3-(6''-p-coumarylsophoroside) C36H37O18 757.19798938 
C00006813 151676-99-2 Cyanidin 3-galactoside-5-(6-p-coumarylglucoside) C36H37O18 757.19798938 
C00006819 152885-69-3 Perillanin || Cyanidin 3-(6-p-coumaroylglucoside)-5-glucoside C36H37O18 757.19798938 
C00006820 170900-28-4 Gentiocyanin C || Cyanidin 3-glucoside-5-(6-p-coumaroylglucoside) C36H37O18 757.19798938 
C00006824 129932-00-9 Malonylshisonin C39H39O21 843.19838331 
C00006827  Cyanidin 3-(6''-p-coumarylglucoside)-5-4''',6'''-dimalonylglucoside) C42H41O24 929.19877724 
C00006832  Cyanidin 3-[6-(6-p-coumarylglucosyl)-2-xylosylgalactoside] C41H45O22 889.24024813 
C00006835 151677-00-8 Cyanidin 3-robinobioside-5-(6-p-coumarylglucoside) C42H47O22 903.25589819 
C00006836 139906-05-1 Cyanidin 3-(6''-(E)-p-coumarylsambubioside)-5-glucoside C41H45O22 889.24024813 
C00006838 163812-22-4 Cyanidin 3-(6''-p-coumaryl-2'''-sinapylsambubioside)-5-(6-malonylglucoside) C55H57O29 1181.29855086 
C00006846  Cyanidin 3-[6''-(4-glucosyl-p-coumaryl)sophoroside]-5-glucoside C48H57O28 1081.30363624 
C00006852 176260-03-0 Cyanidin 3-(6'',6'''-di-p-coumarylsophoroside)-5-(6-malonylglucoside) C54H55O28 1151.28798618 
C00006855 135558-27-9 Cyananin C42H47O22 903.25589819 
C00006858 159690-24-1 Cyanidin 3-(6-malonylglucoside)-7,3'-bis[6-(4-glucosyl-p-hydroxybenzoyl)glucoside] C62H71O38 1423.36233291 
C00006867 51939-65-2 Peonidin 3-(6''-p-coumarylglucoside)-5-glucoside C37H39O18 771.21363945 
C00006869 38718-99-9 Peonidin 3-p-coumarylsophoroside-5-glucoside C43H49O23 933.26646288 
C00006873 151901-91-6 Peonanin || Peonidin 3-O-[6-O-(4-O-(E)-p-coumaroyl-O-alpha-rhamnopyranosyl)-beta-glucopyranoside]-5-O-beta-glucopyranoside C43H49O22 917.27154825 
C00006880 157501-11-6 (Delphinidin 3-gentiobios-6'''-yl)(apigenin 7-glucos-6''-yl)malonate C51H51O29 1127.25160067 
C00006881 151676-97-0 Delphinidn 3-galactoside-5-(6''-(E)-p-coumarylglucoside) C36H37O19 773.192904 
C00006888 128508-49-6 Dimalonylawobanin C42H41O25 945.19369187 
C00006890 151676-98-1 Delphinidin 3-robinobioside-5-(6-(E)-p-coumarylglucoside) C42H47O23 919.25081281 
C00006892 176260-02-9 Delphinidin 3-(6'',6'''-di-p-coumarylsophoroside)-5-(6-malonylglucoside) C54H55O29 1167.2829008 
C00006897 69896-02-2 Petunidin 3-(4'''-p-coumarylrutinoside) C37H39O18 771.21363945 
C00006898 51939-66-3 Petunidin 3-(6''-p-coumarylglucoside)-5-glucoside C37H39O19 787.20855407 
C00006899 163857-14-5 Petunidin 3-(6''-p-coumarylglucoside)-5-(6'''-malonylglucoside) C40H41O22 873.208948 
C00006900 69915-09-9 Petanin || Petunidin 3-O-[6-O-(4-O-(E)-p-coumaroyl-O-alpha-rhamnopyranosyl)-beta-glucopyranoside]-5-O-beta-glucopyranoside C43H49O23 933.26646288 
C00006905 757174-16-6 Malvidin 3-p-coumarylrutinoside C38H41O18 785.22928951 
C00006911 128508-48-5 Salviamalvin C41H43O22 887.22459806 
C00006913 66989-38-6 Negretein C44H51O23 947.28211294 
C00006919 3600-61-1 4,4'-Dihydroxychalcone C15H12O3 240.07864425 
C00006925 961-29-5 Isoliquiritigenin C15H12O4 256.07355887 
C00006926 81674-91-1 Isoliquiritigenin 4-methyl ether C16H14O4 270.08920894 
C00006927 51828-10-5 Isoliquiritigenin 2'-methy ether || 4,4'-Dihydroxy-2'-methoxychalcone C16H14O4 270.08920894 
C00006928 63529-06-6 Isoliquiritigenin 4'-methyl ether C16H14O4 270.08920894 
C00006929  Isoliquiritigenin 4,4'-dimethyl ether C17H16O4 284.104859 
C00006930 6342-92-3 2',5'-Dihydroxy-4-methoxychalcone C16H14O4 270.08920894 
C00006948  4,2',3',4'-Tetrahydroxychalcone C15H12O5 272.06847349 
C00006949 124704-83-2 Kukulkanin B C16H14O5 286.08412356 
C00006950 124704-82-1 Kukulkanin A C17H16O5 300.09977362 
C00006952 56927-09-4 2',4',6'-Trihydroxy-4-methoxychalcone C16H14O5 286.08412356 
C00006953 81719-04-2 Neosakuranetin C16H14O5 286.08412356 
C00006954 62014-87-3 Helichrysetin || 4,2',4'-Trihydroxy-6'-methoxychalcone C16H14O5 286.08412356 
C00006955 20621-49-2 Gymnogrammene C17H16O5 300.09977362 
C00006956 123316-64-3 4,4'-Dihydroxy-2',6'-dimethoxychalcone C17H16O5 300.09977362 
C00006957 37308-75-1 Flavokawain C C17H16O5 300.09977362 
C00006958 3420-72-2 Flavokawin A || 2'-Hydroxy-4,4',6'-trimethoxychalcone C18H18O5 314.11542369 
C00006979 59567-92-9 4,6'-Dihydroxy-2',3',4'-trimethoxychalcone C18H18O6 330.11033831 
C00006980 69616-74-6 4,2'-Dihydroxy-3',4',6'-trimethoxychalcone C18H18O6 330.11033831 
C00006981 41929-26-4 6'-Hydroxy-4,2',3',4'-tetramethoxychalcone C19H20O6 344.12598837 
C00006990 58497-38-4 2',5'-Dihydroxy-4,3',4',6'-tetramethoxychalcone C19H20O7 360.12090299 
C00006994 61153-76-2 Licodione C15H12O5 272.06847349 
C00006995 75808-78-5 Licodione 2'-methyl ether C16H14O5 286.08412356 
C00007004 107390-47-6 5'-Prenyllicodione C20H20O5 340.13107375 
C00007006 142750-23-0 Glyinflanin B C20H18O5 338.11542369 
C00007027 73694-19-6 4,2'-Dihydroxy-6'-methoxy-3',4'-methylenedioxychalcone C17H14O6 314.07903818 
C00007038 76444-57-0 Isoneobavachalcone C17H14O5 298.08412356 
C00007039 65621-10-5 Neobavachalcone C17H14O5 298.08412356 
C00007056 144506-14-9 Licochalcone C C21H22O4 338.15180919 
C00007057 58749-22-7 Licochalcone A C21H22O4 338.15180919 
C00007165 122127-70-2 Lophirone D C24H16O6 400.09468824 
C00007166 122127-72-4 Lophirone E C23H16O5 372.09977362 
C00007177 155913-99-8 4,2',4'-Trihydroxy-6'-methoxychalcone 4-glucoside C22H24O10 448.13694699 
C00007178 150036-01-4 Rocymosin B C21H24O10 436.13694699 
C00007183 81793-82-0 4,2'-Dihydroxychalcone 4-glucoside C21H22O8 402.13146768 
C00007184 5041-81-6 Isoliquiritin C21H22O9 418.1263823 
C00007185 59122-93-9 Neoisoliquiritigenin || Neoisoliquiritin C21H22O9 418.1263823 
C00007186 29913-71-1 Licuroside C26H30O13 550.16864105 
C00007187 69262-36-8 Isoliquiritigenin 4,4'-diglucoside C27H32O14 580.17920573 
C00007188 78795-34-3 Isoliquiritigenin 2'-glucosyl-(1->4)-rhamnoside C27H32O13 564.18429111 
C00007232 134-04-3 Pelargonidin C15H11O5 271.06064846 
C00007233 25515-46-2 Naringenin chalcone || Chalconaringenin || Isosalipurpol || trans-2',4,4',6'-Tetrahydroxychalcone || (2E)- 3-(4-hydroxyphenyl)-1-(2,4,6-trihydroxyphenyl)-2-Propen-1-one C15H12O5 272.06847349 
C00007234 480-20-6 dihydrokaempferol || Dihydrokaempferol || (+)-Dihydrokaempferol || (+)-Aromadendrin || Katuranin || (2R,3R)-2,3-Dihydro-3,5,7-trihydroxy-2-(4-hydroxyphenyl)-4H-1-benzopyran-4-one || (2R,3R)-Aromadendrin || (+)-(2R,3R)-Dihydrokaempferol || Aromadendrin C15H12O6 288.06338812 
C00007280 30802-00-7 4-Coumaroyl-CoA || p-Coumaroyl-CoA C30H42N7O18P3S 913.15198779 
C00007570  Cyanidin 3-O-[2-O-(2-O-(sinapoyl)-bata-D-xylopyranosyl) 6-O-(4-O-(beta-D-glucopyranosyl)-p-coumaroyl-bata-D-glucopyranoside] 5-O-[6-O-(malonyl) bata-D-glucopyranoside] C61H67O34 1343.3513743 
C00007657  Cyanidin 3-O-[2''-O-(xylosyl)-6''-O-(p-coumaroyl) glucoside] 5-O-malonylglucoside C44H47O25 975.24064206 
C00007658  Cyanidin 3-O-[2''-O-(xylosyl)-6''-O-(p-O-(glucosyl)-p-coumaroyl) glucoside] 5-O-glucoside C47H55O27 1051.29307156 
C00007659  Cyanidin 3-O-[2''-O-(xylosyl) 6''-O-(p-O-(glucosyl) p-coumaroyl) glucoside] 5-O-[6'''-O-(malonyl) glucoside] C50H57O30 1137.29346549 
C00007660  Cyanidin 3-O-[2''-O-(2'''-O-(sinapoyl) xylosyl) 6''-O-(p-coumaroyl) glucoside] 5-O-glucoside C52H55O26 1095.29815693 
C00007661  Cyanidin 3-O-[2''-O-(2'''-O-(sinapoyl) xylosyl) 6''-O-(p-O-(glucosyl) p-coumaroyl) glucoside] 5-O-glucoside C58H65O31 1257.35098036 
C00007766 136396-57-1 (E)-(4-Acetoxycinnamoyl)-epilupinine C21H27NO4 357.19400836 
C00007767 71635-27-3 (E)-(4-Hydroxycinnamoyl)-epilupinine C19H25NO3 315.18344367 
C00007768 132295-18-2 (Z)-(4-Hydroxycinnamoyl)-epilupinine C19H25NO3 315.18344367 
C00007770 71657-66-4 (E)-(4-alpha-L-Rhamnosyloxycinnamoyl)epilupinine C25H35NO7 461.24135248 
C00007771  (Z)-(4-alpha-L-Rhamnosyloxycinnamoyl)epilupinine C25H35NO7 461.24135248 
C00007789 549503-17-5 4-(4'-O-Acetyl-alpha-L-rhamnopyranosyloxyl)benzyl glucosinolate C22H31NO15S2 613.11351079 
C00007805 19253-84-0 4-Hydroxybenzyl glucosinolate || Glucosinalbate C14H19NO10S2 425.0450373 
C00007820 499-27-4 4-Methoxybenzyl glucosinolate || Glucoaubrietin C15H21NO10S2 439.06068736 
C00007821  2-(4-Methoxyphenyl)-2,2-dimethylethyl glucosinolate C18H27NO10S2 481.10763755 
C00007822  2-(4-Methoxyphenyl)-2-hydroxyethyl glucosinolate C16H23NO11S2 469.07125205 
C00007860  4-(alpha-L-Rhamnopyranosyloxy)benzyl glucosinolate C20H29NO14S2 571.1029461 
C00007878 68116-40-5 Chalconaringenin 4-glucoside C21H22O10 434.12129692 
C00007879 27960-53-8 Chalconaringenin 2'-(6''-p-coumarylglucoside) C30H28O12 580.15807636 
C00007880 76840-08-9 Chalconaringenin 2'-xyloside C20H20O9 404.11073224 
C00007881 4547-85-7 Isosalipurposide C21H22O10 434.12129692 
C00007882 25218-09-1 Chalconaringenin 4'-glucoside C21H22O10 434.12129692 
C00007883 82344-84-1 Chalconaringenin 2'-rhamnosyl-(1->4)-xyloside C26H30O13 550.16864105 
C00007884 81139-16-4 Chalconaringenin 2'-rhamnosyl-(1->4)-glucoside C27H32O14 580.17920573 
C00007885 31187-54-9 Neosakuranin C22H24O10 448.13694699 
C00007886 61826-89-9 Helichrysin C22H24O10 448.13694699 
C00007887 162440-77-9 4,2',4'-Trihydroxy-6'-methoxychalcone 4,4'-di-beta-glucoside C28H34O15 610.18977042 
C00007888 68984-71-4 4,2'-Dihydroxy-4',6'-dimethoxychalcone 4-glucoside C23H26O10 462.15259705 
C00007889 112526-49-5 4,2'-Dihydroxy-4',6'-dimethoxychalcone 4-apiosyl-(1->2)-glucoside C28H34O14 594.1948558 
C00007895 115070-75-2 Okanin 4'-(6''-p-coumarylglucoside) C30H28O13 596.15299098 
C00007896 118853-83-1 Okanin 4'-(4''-acetyl-6''-p-coumarylglucoside) C32H30O14 638.16355567 
C00007899 118853-82-0 Okanin 4'-(2'',4''-diacetyl-6''-p-coumarylglucoside) C34H32O15 680.17412036 
C00007900 118853-81-9 Okanin 4'-(3'',4''-diacetyl-6''-p-coumarylglucoside) C34H32O15 680.17412036 
C00007926 23130-26-9 Davidigenin C15H14O4 258.08920894 
C00007927 65428-04-8 4'-O-Methyldavidigenin C16H16O4 272.104859 
C00007936 60-82-2 Phloretin C15H14O5 274.08412356 
C00007937 76172-68-4 2',4',6'-Trihydroxy-4-methoxydihydrochalcone C16H16O5 288.09977362 
C00007938 111316-17-7 4,2',4'-Trihydroxy-6'-methoxydihydrochalcone C16H16O5 288.09977362 
C00007939 35241-54-4 Calomelanone C17H18O5 302.11542369 
C00007940 75679-58-2 2',4'-Dihydroxy-4,6'-dimethoxydihydrochalcone C17H18O5 302.11542369 
C00007947 88126-55-0 4,2',4',alpha-Tetrahydroxydihydrochalcone C15H14O5 274.08412356 
C00007948 114107-24-3 2',4',alpha-Trihydroxy-4-methoxydihydrochalcone C16H16O5 288.09977362 
C00007949 117614-82-1 4,4',alpha-Trihydroxy-2'-methoxydihydrochalcone C16H16O5 288.09977362 
C00007951 52482-97-0 Nubigenol C15H14O6 290.07903818 
C00007956 97868-10-5 2',6'-Dihydroxy-4,3'-dimethoxy-4',5'-methylenedioxydihydrochalcone C18H18O7 346.10525293 
C00007968 137319-44-9 Calomelanol A C25H22O6 418.14163844 
C00007969 137319-45-0 Calomelanol B C24H20O6 404.12598837 
C00007970 137319-46-1 Calomelanol C C24H20O6 404.12598837 
C00007972 113122-18-2 Iryantherin A C26H26O6 434.17293856 
C00007973 121781-35-9 Iryantherin B C35H38O7 570.26175357 
C00007974 132396-73-7 Iryantherin C C35H36O8 584.24101813 
C00007975 132396-74-8 Iryantherin D C34H32O7 552.21480338 
C00007976 132396-75-9 Iryantherin E C35H34O7 566.23045344 
C00007986 104406-78-2 4-Hydroxyglenoblone C26H30O5 422.20932407 
C00007988 23140-78-5 Davidioside C21H24O9 420.14203237 
C00007989 21562-22-1 Confusoside C21H24O9 420.14203237 
C00007990 65428-05-9 4'-O-Methyldavidioside C22H26O9 434.15768243 
C00007991 4192-90-9 Trilobatin C21H24O10 436.13694699 
C00007992 11075-15-3 Asebotin C22H26O10 450.15259705 
C00007999 72461-71-3 4,2',6'-Trihydroxy-4'-methoxy-3'-methyldihydrochalcone C17H18O5 302.11542369 
C00008000 97208-71-4 4,2',6'-Trihydroxy-4'-methoxy-3',5'-dimethyldihydrochalcone C18H20O5 316.13107375 
C00008002 129280-37-1 Gancaonin J C25H30O4 394.21440945 
C00008024 5786-54-9 Hispidol C15H10O4 254.05790881 
C00008025 25078-14-2 4,6,4'-Trihydroxyaurone C15H10O5 270.05282343 
C00008041 20550-08-7 Hispidol 6-glucoside C21H20O9 416.11073224 
C00008042 124089-65-2 4,6,4'-Trihydroxyaurone 6-rhamnoside C21H20O9 416.11073224 
C00008052 134955-55-8 Maritimetin 6-(6''-p-coumarylglucoside) C30H26O13 594.13734092 
C00008062 82358-46-1 Neoraufuracin C22H26O9 434.15768243 
C00008063 82358-50-7 Ambofuracin C27H32O12 548.18937649 
C00008064 124901-82-2 6,4'-Dihydroxy-7-methylaurone 6-rhamnoside C22H22O8 414.13146768 
C00008065 124089-66-3 4,6,4'-Trihydroxy-7-methylaurone 4-rhamnoside C22H22O9 430.1263823 
C00008066 5989-16-2 Maesopsin C15H12O6 288.06338812 
C00008067 87582-99-8 Carpusin C16H14O6 302.07903818 
C00008082 170384-76-6 Artonin X C40H38O9 662.25158281 
C00008094 89803-86-1 Kuwanon Q C40H38O9 662.25158281 
C00008095 89803-84-9 Kuwanon V C40H38O8 646.25666819 
C00008101 89803-87-2 Mulberrofuran E C39H36O8 632.24101813 
C00008123 164991-52-0 Calyxin A C35H34O9 598.22028269 
C00008124 164991-53-1 Calyxin B C35H34O8 582.22536806 
C00008192 5023-05-2 7,8,4'-Trihydroxyflavanone C15H12O5 272.06847349 
C00008193 551-15-5 Liquiritin C21H22O9 418.1263823 
C00008194 5088-75-5 Neoliquiritin C21H22O9 418.1263823 
C00008196 78316-25-3 7,4'-Dihydroxy-6,8-di-C-prenylflavanone C25H28O4 392.19875938 
C00008197 31524-62-6 Isobavachin C20H20O4 324.13615913 
C00008198 61504-06-1 Methyl-liquiritigenin C16H14O4 270.08920894 
C00008199 88795-40-8 7,4'-Dimethoxy-6-C-methylflavanone C18H18O4 298.12050906 
C00008204 529-41-9 (S)-Naringenin-5-O-beta-D-glucoside || Floribundoside C21H22O10 434.12129692 
C00008205 83697-42-1 Naringenin 5-O-rhamnoside C21H22O9 418.1263823 
C00008206 88795-39-5 Naringenin 5-O-neohesperidoside C27H32O14 580.17920573 
C00008207 67023-33-0 Naringerin C21H22O9 418.1263823 
C00008208 81202-36-0 Naringenin 4'-O-glucoside C21H22O10 434.12129692 
C00008209 72539-34-5 Naringenin 4'-O-galactoside C21H22O10 434.12129692 
C00008210 54835-98-2 Prunin 6''-O-gallate C28H26O14 586.13225554 
C00008211 96686-70-3 Prunin 6''-p-coumarate C30H28O12 580.15807636 
C00008212 84813-73-0 Prunin 3''-p-coumarate C30H28O12 580.15807636 
C00008213 84823-66-5 Prunin 3'',6''-di-p-coumarate C39H34O14 726.1948558 
C00008214 5180-65-4 Naringenin 5,7-di-O-glucoside C27H32O15 596.17412036 
C00008215 86828-01-5 5,7,4'-Trihydroxyflavanone 7-O-arabinosylglucoside C26H30O14 566.16355567 
C00008216 81244-23-7 5,7,4'-Trihydroxyflavanone 7-O-galactosylglucoside C27H32O15 596.17412036 
C00008217 71481-41-9 5,7,4'-Trihydroxyflavanone 4'-O-rutinoside C27H32O14 580.17920573 
C00008218 74545-39-4 5,7,4'-Trihydroxyflavonone 4'-O-xylosylglucoside C26H30O14 566.16355567 
C00008219 529-39-5 Sakuranin C22H24O10 448.13694699 
C00008220 70863-90-0 Isosakuranetin 5-O-glucoside C22H24O10 448.13694699 
C00008221 83728-89-6 Isosakuranetin 7-O-xyloside C21H22O9 418.1263823 
