org_id	org_name	org_tax_level	org_tax_id	subspecies_tax_id	subspecies_name	species_tax_id	species_name	genus_tax_id	genus_name	family_tax_id	family_name	kingdom_tax_id	kingdom_name	superkingdom_tax_id	superkingdom_name
NPO32528	penicillium rivulum	Species	NA			NA	NA	5073	Penicillium	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO32529	polycitor sp.	Species	NA			NA	NA	286202	Polycitor	260822	Polycitoridae	33208	Metazoa	2759	Eukaryota
NPO32530	pterocaulon sp.	Species	NA			NA	NA	81513	Pterocaulon	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO32531	sponge sp.	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32532	callicarpa longissima	Species	1262115			1262115	Callicarpa longissima	21922	Callicarpa	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO32533	penicillia sp.	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32534	bahamian cyanobacterium symploca sp.	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32535	dracocephalum ruyschiana	Species	39297			39297	Dracocephalum ruyschiana	39166	Dracocephalum	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO32536	Garcinia	Genus	58227			NA	NA	58227	Garcinia	55961	Clusiaceae	33090	Viridiplantae	2759	Eukaryota
NPO32537	unidentified ascomycete	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32538	strychnos longicaudata	Species	NA			NA	NA	26496	Strychnos	26468	Loganiaceae	33090	Viridiplantae	2759	Eukaryota
NPO32539	chinese propolis	Species	NA			NA	NA	931589	Propolis	47167	Rhytismataceae	4751	Fungi	2759	Eukaryota
NPO3254	Fusarium caucasicum	Species	NA	NA	NA	NA	NA	5506	Fusarium	110618	Nectriaceae	4751	Fungi	2759	Eukaryota
NPO32540	hyattella sp.	Species	NA	NA	NA	NA	NA	436463	Hyattella	119429	Spongiidae	33208	Metazoa	2759	Eukaryota
NPO32541	stronglyophora hartmani	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32542	penicillium camemberti oucmdz-1492	Species	NA			NA	NA	5073	Penicillium	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO32543	phorbas gukulensis	Species	NA			NA	NA	252957	Phorbas	252956	Hymedesmiidae	33208	Metazoa	2759	Eukaryota
NPO32544	gliocladium sp.	Species	1955101			1955101	Gliocladium sp.	62887	Gliocladium	NA	NA	4751	Fungi	2759	Eukaryota
NPO32545	phaeosphaeria sp.	Species	1715242	NA	NA	1715242	Phaeosphaeria sp.	55067	Phaeosphaeria	5020	Phaeosphaeriaceae	4751	Fungi	2759	Eukaryota
NPO32546	ymf 1.01029	NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32547.1	oscillatoria agardhii	Under-species	1160		oscillatoria agardhii nies-204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32547.2	oscillatoria agardhii	Under-species	1160		oscillatoria agardhii nies-205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32547.3	oscillatoria agardhii	Under-species	1160		oscillatoria agardhii nies-595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32547.4	oscillatoria agardhii	Under-species	1160		oscillatoria agardhii nies-596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32548	dactylospongia sp.	Species	NA			NA	NA	1162778	Dactylospongia	121495	Thorectidae	33208	Metazoa	2759	Eukaryota
NPO32549	zyzzya fuliginosa	Species	1346156			1346156	Zyzzya fuliginosa	561730	Zyzzya	NA	NA	33208	Metazoa	2759	Eukaryota
NPO3255	Lampranthus sociorum	Species	188838	NA	NA	188838	Lampranthus sociorum	188832	Lampranthus	3542	Aizoaceae	33090	Viridiplantae	2759	Eukaryota
NPO32551	liriosma ovata	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32552	Phellinus	Genus	40470			NA	NA	40470	Phellinus	40424	Hymenochaetaceae	4751	Fungi	2759	Eukaryota
NPO32553	lissodendoryx sp.	Species	NA			NA	NA	283422	Lissodendoryx	283421	Coelosphaeridae	33208	Metazoa	2759	Eukaryota
NPO32554	acremonium byssoides a20	Species	NA			NA	NA	NA	NA	NA	NA	4751	Fungi	2759	Eukaryota
NPO32555	haliclona n. sp.	Species	NA			NA	NA	6057	Haliclona	6056	Chalinidae	33208	Metazoa	2759	Eukaryota
NPO32556	ianthella sp.	Species	NA			NA	NA	375145	Ianthella	252952	Ianthellidae	33208	Metazoa	2759	Eukaryota
NPO32557	aschochyta viciae	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32558	salvia herbacea	Species	NA			NA	NA	21880	Salvia	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO32559	tylopilus eximius	Species	NA			NA	NA	80671	Tylopilus	5368	Boletaceae	4751	Fungi	2759	Eukaryota
NPO32560	liquidamber styraciflua	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32561	acacia tenuifolia	Species	NA			NA	NA	3808	Acacia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO32562	ecdysanthera utilis	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32563	portieria hornemannii	Species	NA			NA	NA	31463	Portieria	31462	Rhizophyllidaceae			2759	Eukaryota
NPO32564	Echinacea	Genus	53747			NA	NA	53747	Echinacea	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO32565	hedychium longipetalum	Species	NA			NA	NA	4645	Hedychium	4642	Zingiberaceae	33090	Viridiplantae	2759	Eukaryota
NPO32566	periploca aphylla	Species	654402			654402	Periploca aphylla	63484	Periploca	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO32567	suberea sp.	Species	NA			NA	NA	1161115	Suberea	283410	Aplysinellidae	33208	Metazoa	2759	Eukaryota
NPO32568	ileostylus micranthus	Species	364682			364682	Ileostylus micranthus	364681	Ileostylus	3963	Loranthaceae	33090	Viridiplantae	2759	Eukaryota
NPO32569	artocarpus rigida	Species	NA			NA	NA	3488	Artocarpus	3487	Moraceae	33090	Viridiplantae	2759	Eukaryota
NPO3257	Andryala ragusina	Species	268005	NA	NA	268005	Andryala ragusina	122528	Andryala	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO32570	aplidium sp.	Species	NA			NA	NA	201956	Aplidium	201955	Polyclinidae	33208	Metazoa	2759	Eukaryota
NPO32571	diacarnus erythraenus	Species	NA	NA	NA	NA	NA	283431	Diacarnus	283429	Podospongiidae	33208	Metazoa	2759	Eukaryota
NPO32572	pilidostigma glabrum	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32573	dysoxylum gotadhora	Species	1679391			1679391	Dysoxylum gotadhora	155633	Dysoxylum	43707	Meliaceae	33090	Viridiplantae	2759	Eukaryota
NPO32574	Streptomyces sp. KO-3988	Species	285219			285219	Streptomyces sp. KO-3988	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO32575	leptolyngbya crossbyana	Species	NA			NA	NA	47251	Leptolyngbya	1890438	Leptolyngbyaceae	NA	NA	2	Bacteria
NPO32576	tricalysia fruticosa	Species	NA			NA	NA	58438	Tricalysia	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO32577	plakortis sp.	Species	NA	NA	NA	NA	NA	86044	Plakortis	81001	Plakinidae	33208	Metazoa	2759	Eukaryota
NPO32578	delphinium x cultorum cv. magic fountains	NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32579	Penicillium sp. F23-2	Species	543960			543960	Penicillium sp. F23-2	5073	Penicillium	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO3258	Parmelia glabra	Species	NA	NA	NA	NA	NA	87260	Parmelia	78060	Parmeliaceae	4751	Fungi	2759	Eukaryota
NPO32580	tsukamurella pseudospumae acta 1857	Species	NA			NA	NA	2060	Tsukamurella	85028	Tsukamurellaceae	NA	NA	2	Bacteria
NPO32581	spongosorites sp.	Species	NA			NA	NA	6070	Spongosorites	6060	Halichondriidae	33208	Metazoa	2759	Eukaryota
NPO32582	narcissus cv. ice follies	Species	NA			NA	NA	4697	Narcissus	4668	Amaryllidaceae	33090	Viridiplantae	2759	Eukaryota
NPO32583	f7524	NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32584	trichopezizella nidulus	Species	NA			NA	NA	602066	Trichopezizella	47743	Hyaloscyphaceae	4751	Fungi	2759	Eukaryota
NPO32585	eupenicillium crustaceum	Species	NA			NA	NA	5073	Penicillium	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO32586	ardisia gigantifolia stapf.	Species	NA			NA	NA	13344	Ardisia	4335	Primulaceae	33090	Viridiplantae	2759	Eukaryota
NPO32587	streptomyces sp. cpcc 203909	Species	NA			NA	NA	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO32588	penicillium sp. wc75209	Species	NA			NA	NA	5073	Penicillium	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO32589	dalea spinosa	Species	NA			NA	NA	247880	Dalea	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO3259	Streptomyces showdoensis	Species	68268	NA	NA	68268	Streptomyces showdoensis	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO3259.1	Streptomyces showdoensis sank 65080	Subspecies	NA	NA	Streptomyces showdoensis SANK 65080	68268	Streptomyces showdoensis	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO32590	caesalpinia sp.	Species	NA			NA	NA	53845	Caesalpinia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO32591	nocardiopsis sp.	Species	310350			310350	Nocardiopsis sp.	2013	Nocardiopsis	83676	Nocardiopsaceae	NA	NA	2	Bacteria
NPO32592	fungicolous fungus	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32593	nostoc commune(eawag 122b)	Species	NA			NA	NA	1177	Nostoc	1162	Nostocaceae	NA	NA	2	Bacteria
NPO32594	streptoverticillium blastmyceticum	Species	NA			NA	NA	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO32595	junellia tridens	Species	NA			NA	NA	336891	Junellia	21910	Verbenaceae	33090	Viridiplantae	2759	Eukaryota
NPO32596	lachnum sp. bcc 2424	Species	NA			NA	NA	47817	Lachnum	47743	Hyaloscyphaceae	4751	Fungi	2759	Eukaryota
NPO32597	bufo melanosticus	Species	NA			NA	NA	8383	Bufo	8382	Bufonidae	33208	Metazoa	2759	Eukaryota
NPO32598	isaria tenuipes bcc 12625	Species	NA			NA	NA	72232	Isaria	474943	Cordycipitaceae	4751	Fungi	2759	Eukaryota
NPO326	Pittosporum brevicalyx	Species	NA	NA	NA	NA	NA	23129	Pittosporum	23121	Pittosporaceae	33090	Viridiplantae	2759	Eukaryota
NPO32600	vibrio sp. ds40m4	Species	NA			NA	NA	662	Vibrio	641	Vibrionaceae	NA	NA	2	Bacteria
NPO32601	ilex sp.	Species	NA			NA	NA	4295	Ilex	4294	Aquifoliaceae	33090	Viridiplantae	2759	Eukaryota
NPO32602	lactarius lignyotus	Species	152938			152938	Lactarius lignyotus	34444	Lactarius	5401	Russulaceae	4751	Fungi	2759	Eukaryota
NPO32603	blue cohosh	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32604	asclepias fructicosa	Species	NA			NA	NA	21199	Asclepias	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO32605	sinularia kavarattiensis	Species	NA			NA	NA	51814	Sinularia	40678	Alcyoniidae	33208	Metazoa	2759	Eukaryota
NPO32606	aplysinella sp.	Species	NA			NA	NA	283412	Aplysinella	283410	Aplysinellidae	33208	Metazoa	2759	Eukaryota
NPO32607	penicillium aculeatum sd-321	Species	NA			NA	NA	5073	Penicillium	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO32608	ircinia sp.	Species	NA			NA	NA	275431	Ircinia	275430	Irciniidae	33208	Metazoa	2759	Eukaryota
NPO32609	cystodytes cf. dellechiajei	Species	NA			NA	NA	260823	Cystodytes	260822	Polycitoridae	33208	Metazoa	2759	Eukaryota
NPO3261	Aplysina archeri	Species	289390	NA	NA	289390	Aplysina archeri	121476	Aplysina	121475	Aplysinidae	33208	Metazoa	2759	Eukaryota
NPO32610	nectandra salicifolia	Species	NA			NA	NA	63800	Nectandra	3433	Lauraceae	33090	Viridiplantae	2759	Eukaryota
NPO32611	grevillea "poorinda queen"	Species	NA			NA	NA	83716	Grevillea	4328	Proteaceae	33090	Viridiplantae	2759	Eukaryota
NPO32612	siraitia gros venorii	Species	NA			NA	NA	190522	Siraitia	3650	Cucurbitaceae	33090	Viridiplantae	2759	Eukaryota
NPO32613	carthamus glaucus	Species	122011			122011	Carthamus glaucus	4221	Carthamus	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO32614	melochia odorata	Species	NA			NA	NA	133572	Melochia	3629	Malvaceae	33090	Viridiplantae	2759	Eukaryota
NPO32615	phoma sp. nrrl 46751	Species	NA			NA	NA	37463	Phoma	683158	Didymellaceae	4751	Fungi	2759	Eukaryota
NPO32616	aglaia sp.	Species	NA			NA	NA	201006	Aglaia	43707	Meliaceae	33090	Viridiplantae	2759	Eukaryota
NPO32617	dysidea sp.	Species	NA	NA	NA	NA	NA	190526	Dysidea	190525	Dysideidae	33208	Metazoa	2759	Eukaryota
NPO32618	Hyrtios	Genus	279627			NA	NA	279627	Hyrtios	121495	Thorectidae	33208	Metazoa	2759	Eukaryota
NPO32619	isolatocereus dumortieri	Species	NA			NA	NA	171972	Stenocereus	3593	Cactaceae	33090	Viridiplantae	2759	Eukaryota
NPO3262	Quercus glauca	Species	103489	NA	NA	103489	Quercus glauca	3511	Quercus	3503	Fagaceae	33090	Viridiplantae	2759	Eukaryota
NPO32621	antrodia cinnamomea	Species	NA			NA	NA	40415	Antrodia	1769247	Fomitopsidaceae	4751	Fungi	2759	Eukaryota
NPO32622	luffariella sp.	Species	NA			NA	NA	283593	Luffariella	121495	Thorectidae	33208	Metazoa	2759	Eukaryota
NPO32623	symploca sp. vp452	Species	NA			NA	NA	105591	Symploca	1892252	Microcoleaceae	NA	NA	2	Bacteria
NPO32624	rhabdastrella aff. distincta	Species	NA			NA	NA	283572	Rhabdastrella	77184	Ancorinidae	33208	Metazoa	2759	Eukaryota
NPO32625	geomyces sp.	Species	1715258			1715258	Geomyces sp.	610258	Geomyces	34379	Pseudeurotiaceae	4751	Fungi	2759	Eukaryota
NPO32626	phomopsis sp.	Species	1715245			1715245	Phomopsis sp.	34399	Phomopsis	5117	Valsaceae	4751	Fungi	2759	Eukaryota
NPO32627	sorangium cellulosum, strains so ce90/b2	Species	NA			NA	NA	39643	Sorangium	49	Polyangiaceae	NA	NA	2	Bacteria
NPO32628	nodulisporium	Genus	96453			NA	NA	96453	Nodulisporium	37990	Xylariaceae	4751	Fungi	2759	Eukaryota
NPO32629	homophymia conferta	Species	NA			NA	NA	1336924	Homophymia	283973	Neopeltidae	33208	Metazoa	2759	Eukaryota
NPO3263	Thea sasanqua	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32630	cordyceps brunnearubra bcc 1395	Species	NA			NA	NA	45234	Cordyceps	474943	Cordycipitaceae	4751	Fungi	2759	Eukaryota
NPO32631	trichoderma sp.	Species	1715253			1715253	Trichoderma sp.	5543	Trichoderma	5129	Hypocreaceae	4751	Fungi	2759	Eukaryota
NPO32632	stolonica sp.	Species	NA			NA	NA	581073	Stolonica	7721	Styelidae	33208	Metazoa	2759	Eukaryota
NPO32633	gabonese sp.	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32634	cystodytes sp. ascidian	Species	NA			NA	NA	260823	Cystodytes	260822	Polycitoridae	33208	Metazoa	2759	Eukaryota
NPO32635	hubertia sp.	Species	NA			NA	NA	462446	Hubertia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO32636	solanum sodomaeum	Species	NA			NA	NA	4107	Solanum	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO32637	exodeconus maritimus	Species	NA			NA	NA	310459	Exodeconus	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO32638	rhus pyroides	Species	NA			NA	NA	4012	Rhus	4011	Anacardiaceae	33090	Viridiplantae	2759	Eukaryota
NPO32639	muricella	Genus	991083			NA	NA	991083	Muricella	44188	Acanthogorgiidae	33208	Metazoa	2759	Eukaryota
NPO32640	eurotium rubrum ma-150	Species	NA			NA	NA	28569	Eurotium	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO32641	trichoderma aureoviride	Species	64502			64502	Trichoderma aureoviride	5543	Trichoderma	5129	Hypocreaceae	4751	Fungi	2759	Eukaryota
NPO32643	aspergillus westerdijkiae dffscs013	Species	NA			NA	NA	5052	Aspergillus	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO32644	rivularia sp.	Species	NA			NA	NA	373984	Rivularia	1185	Rivulariaceae	NA	NA	2	Bacteria
NPO32645	croton arboreous	Species	NA			NA	NA	100370	Croton	3977	Euphorbiaceae	33090	Viridiplantae	2759	Eukaryota
NPO32646	synaptolepis kirkii	Species	NA			NA	NA	142710	Synaptolepis	39987	Thymelaeaceae	33090	Viridiplantae	2759	Eukaryota
NPO32647	sarcodontia crocea	Species	1932149			1932149	Sarcodontia crocea	1932148	Sarcodontia	81064	Meruliaceae	4751	Fungi	2759	Eukaryota
NPO32648	hirsutella sp. bcc 1528	Species	NA			NA	NA	42367	Hirsutella	474942	Ophiocordycipitaceae	4751	Fungi	2759	Eukaryota
NPO3265	Echinops kebericho	Species	NA	NA	NA	NA	NA	32194	Echinops	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO32650	conobea scoparioides	Species	NA			NA	NA	255868	Conobea	156152	Plantaginaceae	33090	Viridiplantae	2759	Eukaryota
NPO32651	trichoderma harzianum strain th-r16	Species	NA			NA	NA	5543	Trichoderma	5129	Hypocreaceae	4751	Fungi	2759	Eukaryota
NPO32652	zingiber ottensii	Species	97770			97770	Zingiber ottensii	4650	Zingiber	4642	Zingiberaceae	33090	Viridiplantae	2759	Eukaryota
NPO32653	helichrysum italicum ssp. microphyllum	Species	NA			NA	NA	59430	Helichrysum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO32654	schima noronhae	Species	182319			182319	Schima noronhae	59676	Schima	27065	Theaceae	33090	Viridiplantae	2759	Eukaryota
NPO32655	actinomycete saccharothrix sp.	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32656	Stenocereus alamosensis	Species	336153			336153	Stenocereus alamosensis	171972	Stenocereus	3593	Cactaceae	33090	Viridiplantae	2759	Eukaryota
NPO32657	schizozygia coffaeoides	Species	184394			184394	Schizozygia coffaeoides	184393	Schizozygia	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO32658	geniculosporium sp.	Species	NA			NA	NA	1479502	Geniculosporium	37990	Xylariaceae	4751	Fungi	2759	Eukaryota
NPO32659	cytospora sp.	Species	1715226			1715226	Cytospora sp.	117544	Cytospora	5117	Valsaceae	4751	Fungi	2759	Eukaryota
NPO3266	Euryops sulcatus	Species	NA	NA	NA	NA	NA	109562	Euryops	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO32660	edenia sp.	Species	NA			NA	NA	525236	Edenia	28556	Pleosporaceae	4751	Fungi	2759	Eukaryota
NPO32661	phoma sp.	Species	1707701			1707701	Phoma sp.	37463	Phoma	683158	Didymellaceae	4751	Fungi	2759	Eukaryota
NPO32662	dicranopteris dichotoma	Species	NA			NA	NA	37228	Dicranopteris	3272	Gleicheniaceae	33090	Viridiplantae	2759	Eukaryota
NPO32663	Axinella	Genus	12958			NA	NA	12958	Axinella	45118	Axinellidae	33208	Metazoa	2759	Eukaryota
NPO32664	garcinia solomonensis	Species	NA			NA	NA	58227	Garcinia	55961	Clusiaceae	33090	Viridiplantae	2759	Eukaryota
NPO32665	perrottetia arisanensis	Species	1609888			1609888	Perrottetia arisanensis	123446	Perrottetia	179841	Dipentodontaceae	33090	Viridiplantae	2759	Eukaryota
NPO32666	tabernaemontana	Genus	52860			NA	NA	52860	Tabernaemontana	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO32667	petrosia sp.	Species	NA	NA	NA	NA	NA	68563	Petrosia	68562	Petrosiidae	33208	Metazoa	2759	Eukaryota
NPO32668	ptychopetalum olacoides	Species	597401			597401	Ptychopetalum olacoides	397402	Ptychopetalum	3973	Olacaceae	33090	Viridiplantae	2759	Eukaryota
NPO32669	derris malaccensis plain	Species	NA			NA	NA	53864	Derris	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO32670	tubeufiaceae	Family	43216			NA	NA	NA	NA	43216	Tubeufiaceae	4751	Fungi	2759	Eukaryota
NPO32671	chamaedorea linearis	Species	348475			348475	Chamaedorea linearis	77338	Chamaedorea	4710	Arecaceae	33090	Viridiplantae	2759	Eukaryota
NPO32672	vassobia lorentzii	Species	NA			NA	NA	126906	Vassobia	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO32673	zuccagnia punctata	Species	191958			191958	Zuccagnia punctata	191957	Zuccagnia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO32674	daedalea dickisii	Species	NA			NA	NA	40436	Daedalea	83233	Coriolaceae	4751	Fungi	2759	Eukaryota
NPO32675	agelas sp.	Species	NA	NA	NA	NA	NA	72714	Agelas	85771	Agelasidae	33208	Metazoa	2759	Eukaryota
NPO32676	phorbas sp.	Species	NA			NA	NA	252957	Phorbas	252956	Hymedesmiidae	33208	Metazoa	2759	Eukaryota
NPO32677	chamonixia pachydermis	Species	NA			NA	NA	80632	Chamonixia	5368	Boletaceae	4751	Fungi	2759	Eukaryota
NPO32678	acronychia porteri	Species	NA			NA	NA	43714	Acronychia	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO32679	tubifera casparyi	Species	NA			NA	NA	435427	Tubifera	435426	Reticulariaceae			2759	Eukaryota
NPO3268	Callyspongia flammea	Species	NA	NA	NA	NA	NA	178537	Callyspongia	178536	Callyspongiidae	33208	Metazoa	2759	Eukaryota
NPO32680	penicillium species.	Species	NA			NA	NA	5073	Penicillium	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO32681	pseudoceratina sp.	Species	NA			NA	NA	283601	Pseudoceratina	283600	Pseudoceratinidae	33208	Metazoa	2759	Eukaryota
NPO32682	anemone taipaiensis	Species	NA			NA	NA	22868	Anemone	3440	Ranunculaceae	33090	Viridiplantae	2759	Eukaryota
NPO32683	lophogorgia peruana	Species	NA			NA	NA	308451	Lophogorgia	37506	Gorgoniidae	33208	Metazoa	2759	Eukaryota
NPO32684	tabernaemontana elegans	Species	761068			761068	Tabernaemontana elegans	52860	Tabernaemontana	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO32687	allium jesdianum	Species	70760			70760	Allium jesdianum	4678	Allium	4668	Amaryllidaceae	33090	Viridiplantae	2759	Eukaryota
NPO32688	gentianella amarella ssp. acuta	Species	NA			NA	NA	49959	Gentianella	21472	Gentianaceae	33090	Viridiplantae	2759	Eukaryota
NPO32689	bacillus sp. ah159-1	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32690	salsola tetrandra	Species	NA			NA	NA	151233	Salsola	1804623	Chenopodiaceae	33090	Viridiplantae	2759	Eukaryota
NPO32691	gomphus floccosus	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32692	paraphaeosphaeria quadriseptata	Species	NA			NA	NA	125369	Paraphaeosphaeria	221678	Didymosphaeriaceae	4751	Fungi	2759	Eukaryota
NPO32693	cordyceps militaris bcc 2816	Species	NA			NA	NA	45234	Cordyceps	474943	Cordycipitaceae	4751	Fungi	2759	Eukaryota
NPO32694	uvaria sp.	Species	NA			NA	NA	174969	Uvaria	22140	Annonaceae	33090	Viridiplantae	2759	Eukaryota
NPO32695	irlbachia alata	Species	NA			NA	NA	84898	Irlbachia	21472	Gentianaceae	33090	Viridiplantae	2759	Eukaryota
NPO32696	tropical trees.	NA	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32697	calamus quiquesetinervius	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32698	cymbastela sp.	Species	NA			NA	NA	85785	Cymbastela	45118	Axinellidae	33208	Metazoa	2759	Eukaryota
NPO32699	parasenecio rubescens	Species	NA			NA	NA	186961	Parasenecio	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO327	Vertebrata lanosa	Species	1261582	NA	NA	1261582	Vertebrata lanosa	1261581	Vertebrata	2803	Rhodomelaceae	NA	NA	2759	Eukaryota
NPO32700	theonella aff. mirabilis	Species	NA			NA	NA	37504	Theonella	45122	Theonellidae	33208	Metazoa	2759	Eukaryota
NPO32701	Eunicea	Genus	NA			NA	NA	86557	Eunicea	44191	Plexauridae	33208	Metazoa	2759	Eukaryota
NPO32702	xestospongia sp.	Species	NA	NA	NA	NA	NA	178550	Xestospongia	68562	Petrosiidae	33208	Metazoa	2759	Eukaryota
NPO32703	pachastrissa sp.	Species	NA			NA	NA	1006832	Calthropella	77177	Calthropellidae	33208	Metazoa	2759	Eukaryota
NPO32704	monotes africanus	Species	NA			NA	NA	65012	Monotes	40588	Dipterocarpaceae	33090	Viridiplantae	2759	Eukaryota
NPO32705	ampelomyces sp.	Species	1935294			1935294	Ampelomyces sp.	50729	Ampelomyces	34374	Leptosphaeriaceae	4751	Fungi	2759	Eukaryota
NPO32706	discodermia sp.	Species	73796			73796	Discodermia sp.	73795	Discodermia	45122	Theonellidae	33208	Metazoa	2759	Eukaryota
NPO32707	burman diospyros burmanica	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32708	chrysophaeum taylori	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32709	lophocladia sp.	Species	NA			NA	NA	94298	Lophocladia	2803	Rhodomelaceae			2759	Eukaryota
NPO3271	Ena montana	Species	265227	NA	NA	265227	Ena montana	265226	Ena	145762	Enidae	33208	Metazoa	2759	Eukaryota
NPO32710	pseudoelephantopus spicatus	Species	NA			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO32711	garcinia esculenta	Species	NA			NA	NA	58227	Garcinia	55961	Clusiaceae	33090	Viridiplantae	2759	Eukaryota
NPO32712	suberea ianthelliformis	Species	1161116			1161116	Suberea ianthelliformis	1161115	Suberea	283410	Aplysinellidae	33208	Metazoa	2759	Eukaryota
NPO32713	phorbas gukhulensis	Species	NA			NA	NA	252957	Phorbas	252956	Hymedesmiidae	33208	Metazoa	2759	Eukaryota
NPO32714	xestospongia	Genus	178550			NA	NA	178550	Xestospongia	68562	Petrosiidae	33208	Metazoa	2759	Eukaryota
NPO32715	laurencia papillosa	Species	NA			NA	NA	99900	Laurencia	2803	Rhodomelaceae			2759	Eukaryota
